"","fac_1","fac_2","fac_3","fac_4","Type_FS1","Type_FS2","Type_FS3","Type_FS4","Type"
"1",5.77109393064827,7.1174526137509,-4.09611634242365,-4.04502554353292,0,0,0,0,"0|0|0|0"
"2",4.61089689630284,4.59667632758563,-1.57239453313119,-1.09897460839234,0,0,0,0,"0|0|0|0"
"3",3.07476840949718,8.61389581521831,-3.17850303154974,-1.07195813604242,0,0,0,0,"0|0|0|0"
"4",6.16561729239053,9.1816102866594,-4.17061873601605,-2.24042634449799,0,0,0,0,"0|0|0|0"
"5",5.96286930833634,10.9689075605389,-4.57116508315873,-0.824027128651731,0,0,0,0,"0|0|0|0"
"6",5.81812696780388,9.01752628835319,-2.69174031345275,0.7899579993382,0,0,0,0,"0|0|0|0"
"7",6.68448778688394,13.0449142028009,-5.24387726464138,-1.09897460839234,0,1,0,0,"0|1|0|0"
"8",11.2592995377323,7.33530457004627,2.8321477998843,-1.81943900766731,1,0,2,0,"1|0|2|0"
"9",7.15333214643897,4.10254609995441,-4.17236428897986,-0.205453879677374,0,-1,0,0,"0|-1|0|0"
"10",1.32656422048997,16.7317532177856,-5.14159452672204,-1.34690561578302,-1,2,0,0,"-1|2|0|0"
"11",8.55167827833337,6.95854594725953,-6.4450411060523,-3.15925667493176,0,0,0,0,"0|0|0|0"
"12",10.06878687753,5.78587038027658,-5.38495546704435,-6.27836393951234,0,0,0,-1,"0|0|0|-1"
"13",-1.18468176216452,8.14076549793882,-7.42636788615081,1.87409279909817,-1,0,-1,1,"-1|0|-1|1"
"14",1.49169896056935,4.80116554349981,-6.31604190591865,1.51042239861317,-1,0,0,1,"-1|0|0|1"
"15",3.32588996462998,7.69418058041963,-0.906218137175368,-0.205453879677374,0,0,0,0,"0|0|0|0"
"16",4.71973149438029,9.10939810017822,-5.98091009309491,-1.34690561578302,0,0,0,0,"0|0|0|0"
"17",9.1962224705099,3.23906370380593,-5.73127067711685,-1.60258848328751,0,-1,0,0,"0|-1|0|0"
"18",11.0109129711469,2.36362012516153,-6.79675793350308,-1.07195813604242,1,-1,0,0,"1|-1|0|0"
"19",8.74411794193232,2.18265184504675,-4.07874352744458,-4.05277740364672,0,-1,0,0,"0|-1|0|0"
"20",7.73998437391253,11.7404503694657,-10.1981520930606,-5.19422913975237,0,0,-1,-1,"0|0|-1|-1"
"21",12.7945227937795,16.1358921427706,-8.01186612064255,-6.27836393951234,1,2,-1,-1,"1|2|-1|-1"
"22",-0.370477762543748,9.41632239104917,-2.48523769522155,1.161380259937,-1,0,0,1,"-1|0|0|1"
"23",6.17964997618907,3.45767984678856,-4.06870422694595,-0.35149373676745,0,-1,0,0,"0|-1|0|0"
"24",3.77029779001098,5.68984674097255,-1.40568908219479,-1.96547886475738,0,0,0,0,"0|0|0|0"
"25",3.73760315117215,7.78633715624058,0.561744027335596,4.68185573726248,0,0,1,2,"0|0|1|2"
"26",6.96583004048948,6.73078883730571,-6.07143137164979,-0.408810673113132,0,0,0,0,"0|0|0|0"
"27",9.85777474684964,13.7615491783046,-4.08063379655514,1.161380259937,0,1,0,1,"0|1|0|1"
"28",8.64749766513858,4.13790818389919,-3.77090269241198,-3.15925667493176,0,-1,0,0,"0|-1|0|0"
"29",12.2558263792974,14.9265009497045,-8.65217285056944,-3.15925667493176,1,1,-1,0,"1|1|-1|0"
"30",0.727484651748781,12.0570472291499,-0.85257499082247,-0.461136747181859,-1,1,0,0,"-1|1|0|0"
